date_time,Horsham_maxtempC,Horsham_mintempC,Horsham_totalSnow_cm,Horsham_sunHour,Horsham_uvIndex,Horsham_uvIndex,Horsham_moon_illumination,Horsham_moonrise,Horsham_moonset,Horsham_sunrise,Horsham_sunset,Horsham_DewPointC,Horsham_FeelsLikeC,Horsham_HeatIndexC,Horsham_WindChillC,Horsham_WindGustKmph,Horsham_cloudcover,Horsham_humidity,Horsham_precipMM,Horsham_pressure,Horsham_tempC,Horsham_visibility,Horsham_winddirDegree,Horsham_windspeedKmph
2020-01-12 00:00:00,9,4,0.0,3.9,2,1,83,07:28 PM,10:38 AM,09:15 AM,05:22 PM,9,8,10,8,16,100,94,4.2,1015,10,7,246,10
2020-01-12 03:00:00,9,4,0.0,3.9,2,1,83,07:28 PM,10:38 AM,09:15 AM,05:22 PM,9,7,10,7,29,85,96,2.7,1012,10,7,202,18
2020-01-12 06:00:00,9,4,0.0,3.9,2,2,83,07:28 PM,10:38 AM,09:15 AM,05:22 PM,7,6,9,6,37,85,91,1.5,1012,9,9,230,21
2020-01-12 09:00:00,9,4,0.0,3.9,2,3,83,07:28 PM,10:38 AM,09:15 AM,05:22 PM,5,4,8,4,50,62,83,0.0,1013,8,10,242,30
2020-01-12 12:00:00,9,4,0.0,3.9,2,3,83,07:28 PM,10:38 AM,09:15 AM,05:22 PM,4,5,9,5,35,25,74,0.0,1017,9,10,263,24
2020-01-12 15:00:00,9,4,0.0,3.9,2,2,83,07:28 PM,10:38 AM,09:15 AM,05:22 PM,5,6,8,6,26,71,79,0.1,1017,8,10,249,16
2020-01-12 18:00:00,9,4,0.0,3.9,2,3,83,07:28 PM,10:38 AM,09:15 AM,05:22 PM,4,2,5,2,26,24,91,0.0,1018,5,10,230,14
2020-01-12 21:00:00,9,4,0.0,3.9,2,1,83,07:28 PM,10:38 AM,09:15 AM,05:22 PM,3,1,4,1,23,47,93,0.0,1018,4,10,204,12
2020-01-13 00:00:00,9,4,0.0,2.0,2,1,76,08:51 PM,11:11 AM,09:14 AM,05:23 PM,4,1,5,1,35,81,90,0.2,1017,5,10,201,21
2020-01-13 03:00:00,9,4,0.0,2.0,2,1,76,08:51 PM,11:11 AM,09:14 AM,05:23 PM,4,1,5,1,33,37,94,0.0,1014,5,10,196,19
2020-01-13 06:00:00,9,4,0.0,2.0,2,2,76,08:51 PM,11:11 AM,09:14 AM,05:23 PM,3,0,4,0,30,29,94,0.0,1012,4,10,184,16
2020-01-13 09:00:00,9,4,0.0,2.0,2,1,76,08:51 PM,11:11 AM,09:14 AM,05:23 PM,4,1,5,1,33,100,95,0.2,1008,5,2,167,19
2020-01-13 12:00:00,9,4,0.0,2.0,2,2,76,08:51 PM,11:11 AM,09:14 AM,05:23 PM,5,4,8,4,54,100,79,0.0,1003,8,10,184,36
2020-01-13 15:00:00,9,4,0.0,2.0,2,2,76,08:51 PM,11:11 AM,09:14 AM,05:23 PM,5,4,9,4,63,100,79,0.2,995,9,10,184,41
2020-01-13 18:00:00,9,4,0.0,2.0,2,2,76,08:51 PM,11:11 AM,09:14 AM,05:23 PM,4,2,7,2,41,88,84,4.8,992,7,7,251,27
2020-01-13 21:00:00,9,4,0.0,2.0,2,1,76,08:51 PM,11:11 AM,09:14 AM,05:23 PM,2,1,6,1,44,88,79,0.1,993,6,10,220,24
2020-01-14 00:00:00,13,5,0.0,2.0,2,1,69,10:15 PM,11:38 AM,09:13 AM,05:25 PM,2,1,5,1,41,81,80,0.0,995,5,10,222,23
2020-01-14 03:00:00,13,5,0.0,2.0,2,1,69,10:15 PM,11:38 AM,09:13 AM,05:25 PM,4,2,6,2,37,100,86,0.0,994,6,10,212,22
2020-01-14 06:00:00,13,5,0.0,2.0,2,2,69,10:15 PM,11:38 AM,09:13 AM,05:25 PM,4,2,6,2,37,91,87,0.0,995,6,10,195,22
2020-01-14 09:00:00,13,5,0.0,2.0,2,2,69,10:15 PM,11:38 AM,09:13 AM,05:25 PM,4,2,6,2,42,100,86,0.0,994,6,10,202,25
2020-01-14 12:00:00,13,5,0.0,2.0,2,2,69,10:15 PM,11:38 AM,09:13 AM,05:25 PM,6,4,7,4,34,100,93,2.5,991,7,7,168,22
2020-01-14 15:00:00,13,5,0.0,2.0,2,3,69,10:15 PM,11:38 AM,09:13 AM,05:25 PM,11,9,13,9,77,100,88,4.6,984,13,7,209,49
2020-01-14 18:00:00,13,5,0.0,2.0,2,3,69,10:15 PM,11:38 AM,09:13 AM,05:25 PM,9,9,12,9,61,75,81,3.1,988,12,8,225,38
2020-01-14 21:00:00,13,5,0.0,2.0,2,1,69,10:15 PM,11:38 AM,09:13 AM,05:25 PM,7,7,10,7,44,100,82,0.1,992,10,10,241,29
2020-01-15 00:00:00,8,5,0.0,5.8,2,1,61,11:38 PM,11:59 AM,09:12 AM,05:26 PM,4,3,6,3,26,100,86,0.0,996,6,10,220,15
2020-01-15 03:00:00,8,5,0.0,5.8,2,1,61,11:38 PM,11:59 AM,09:12 AM,05:26 PM,5,4,7,4,25,50,87,0.5,996,7,5,226,15
2020-01-15 06:00:00,8,5,0.0,5.8,2,2,61,11:38 PM,11:59 AM,09:12 AM,05:26 PM,4,3,6,3,27,88,86,0.0,999,6,10,218,15
2020-01-15 09:00:00,8,5,0.0,5.8,2,3,61,11:38 PM,11:59 AM,09:12 AM,05:26 PM,3,2,5,2,28,60,84,0.0,1001,5,10,217,16
2020-01-15 12:00:00,8,5,0.0,5.8,2,3,61,11:38 PM,11:59 AM,09:12 AM,05:26 PM,3,4,8,4,35,4,71,0.0,1005,8,10,236,23
2020-01-15 15:00:00,8,5,0.0,5.8,2,3,61,11:38 PM,11:59 AM,09:12 AM,05:26 PM,3,4,7,4,34,13,74,0.0,1007,7,10,226,21
2020-01-15 18:00:00,8,5,0.0,5.8,2,3,61,11:38 PM,11:59 AM,09:12 AM,05:26 PM,2,1,5,1,37,7,82,0.0,1011,5,10,213,19
2020-01-15 21:00:00,8,5,0.0,5.8,2,1,61,11:38 PM,11:59 AM,09:12 AM,05:26 PM,3,1,5,1,36,23,86,0.0,1013,5,10,209,19
2020-01-16 00:00:00,10,3,0.0,2.0,3,1,54,No moonrise,12:19 PM,09:11 AM,05:28 PM,3,1,4,1,31,23,91,0.0,1016,4,10,189,16
2020-01-16 03:00:00,10,3,0.0,2.0,3,1,54,No moonrise,12:19 PM,09:11 AM,05:28 PM,3,1,5,1,31,20,91,0.0,1015,5,10,177,16
2020-01-16 06:00:00,10,3,0.0,2.0,3,3,54,No moonrise,12:19 PM,09:11 AM,05:28 PM,4,1,5,1,34,32,91,0.0,1014,5,10,159,18
2020-01-16 09:00:00,10,3,0.0,2.0,3,2,54,No moonrise,12:19 PM,09:11 AM,05:28 PM,5,2,6,2,44,91,90,0.0,1012,6,10,160,25
2020-01-16 12:00:00,10,3,0.0,2.0,3,2,54,No moonrise,12:19 PM,09:11 AM,05:28 PM,7,6,9,6,53,100,84,0.2,1009,9,2,170,33
2020-01-16 15:00:00,10,3,0.0,2.0,3,3,54,No moonrise,12:19 PM,09:11 AM,05:28 PM,7,6,10,6,69,100,83,2.5,1004,10,7,177,42
2020-01-16 18:00:00,10,3,0.0,2.0,3,2,54,No moonrise,12:19 PM,09:11 AM,05:28 PM,10,6,9,6,60,100,92,5.8,1004,6,7,202,39
2020-01-16 21:00:00,10,3,0.0,2.0,3,1,54,No moonrise,12:19 PM,09:11 AM,05:28 PM,7,3,7,3,33,100,90,0.3,1007,3,2,209,19
2020-01-17 00:00:00,6,2,0.0,2.0,3,1,47,01:00 AM,12:39 PM,09:10 AM,05:29 PM,6,4,7,4,23,34,94,0.0,1007,7,10,186,13
2020-01-17 03:00:00,6,2,0.0,2.0,3,1,47,01:00 AM,12:39 PM,09:10 AM,05:29 PM,6,4,7,4,26,38,94,0.0,1006,7,10,178,14
2020-01-17 06:00:00,6,2,0.0,2.0,3,2,47,01:00 AM,12:39 PM,09:10 AM,05:29 PM,5,4,6,4,20,31,95,0.0,1006,6,2,188,10
2020-01-17 09:00:00,6,2,0.0,2.0,3,2,47,01:00 AM,12:39 PM,09:10 AM,05:29 PM,5,3,5,3,14,70,96,0.3,1006,5,9,200,8
2020-01-17 12:00:00,6,2,0.0,2.0,3,2,47,01:00 AM,12:39 PM,09:10 AM,05:29 PM,4,0,5,0,43,100,90,0.8,1010,5,10,295,32
2020-01-17 15:00:00,6,2,0.0,2.0,3,2,47,01:00 AM,12:39 PM,09:10 AM,05:29 PM,2,3,5,3,21,100,80,1.1,1012,5,9,276,13
2020-01-17 18:00:00,6,2,0.0,2.0,3,1,47,01:00 AM,12:39 PM,09:10 AM,05:29 PM,2,0,3,0,22,85,87,0.4,1015,3,2,242,12
2020-01-17 21:00:00,6,2,0.0,2.0,3,1,47,01:00 AM,12:39 PM,09:10 AM,05:29 PM,1,-1,2,-1,23,24,91,0.0,1017,2,10,267,12
2020-01-18 00:00:00,6,2,0.0,3.9,2,1,40,02:20 AM,01:00 PM,09:09 AM,05:31 PM,1,-1,2,-1,26,4,90,0.0,1021,2,10,288,13
2020-01-18 03:00:00,6,2,0.0,3.9,2,1,40,02:20 AM,01:00 PM,09:09 AM,05:31 PM,1,-1,3,-1,23,0,91,0.0,1023,3,10,267,13
2020-01-18 06:00:00,6,2,0.0,3.9,2,2,40,02:20 AM,01:00 PM,09:09 AM,05:31 PM,1,1,3,1,12,0,88,0.0,1024,3,10,271,7
2020-01-18 09:00:00,6,2,0.0,3.9,2,2,40,02:20 AM,01:00 PM,09:09 AM,05:31 PM,-0,-1,2,-1,15,8,88,0.0,1027,2,10,273,8
2020-01-18 12:00:00,6,2,0.0,3.9,2,3,40,02:20 AM,01:00 PM,09:09 AM,05:31 PM,2,4,6,4,12,3,72,0.0,1029,6,10,294,10
2020-01-18 15:00:00,6,2,0.0,3.9,2,2,40,02:20 AM,01:00 PM,09:09 AM,05:31 PM,2,3,5,3,15,100,79,0.0,1031,5,10,315,9
2020-01-18 18:00:00,6,2,0.0,3.9,2,1,40,02:20 AM,01:00 PM,09:09 AM,05:31 PM,1,0,3,0,19,85,86,0.0,1033,3,10,323,9
2020-01-18 21:00:00,6,2,0.0,3.9,2,1,40,02:20 AM,01:00 PM,09:09 AM,05:31 PM,1,-1,2,-1,24,6,90,0.0,1036,2,10,321,12
2020-01-19 00:00:00,6,1,0.0,5.8,2,1,32,03:40 AM,01:24 PM,09:08 AM,05:33 PM,1,-1,2,-1,21,2,91,0.0,1039,2,10,327,11
2020-01-19 03:00:00,6,1,0.0,5.8,2,1,32,03:40 AM,01:24 PM,09:08 AM,05:33 PM,0,-2,1,-2,17,13,93,0.0,1040,1,10,338,9
2020-01-19 06:00:00,6,1,0.0,5.8,2,1,32,03:40 AM,01:24 PM,09:08 AM,05:33 PM,0,-1,1,-1,12,10,94,0.0,1042,1,2,348,6
2020-01-19 09:00:00,6,1,0.0,5.8,2,2,32,03:40 AM,01:24 PM,09:08 AM,05:33 PM,0,0,1,0,8,9,93,0.0,1044,1,10,321,4
2020-01-19 12:00:00,6,1,0.0,5.8,2,3,32,03:40 AM,01:24 PM,09:08 AM,05:33 PM,2,6,6,6,4,14,78,0.0,1046,6,10,278,4
2020-01-19 15:00:00,6,1,0.0,5.8,2,3,32,03:40 AM,01:24 PM,09:08 AM,05:33 PM,3,6,6,6,6,30,80,0.0,1046,6,10,258,4
2020-01-19 18:00:00,6,1,0.0,5.8,2,2,32,03:40 AM,01:24 PM,09:08 AM,05:33 PM,0,1,2,1,9,26,85,0.0,1047,2,10,220,4
2020-01-19 21:00:00,6,1,0.0,5.8,2,1,32,03:40 AM,01:24 PM,09:08 AM,05:33 PM,-1,-1,1,-1,13,53,84,0.0,1048,1,10,227,6
2020-01-20 00:00:00,8,1,0.0,5.8,2,1,25,04:58 AM,01:52 PM,09:07 AM,05:34 PM,-1,-1,1,-1,13,27,83,0.0,1049,1,10,223,6
2020-01-20 03:00:00,8,1,0.0,5.8,2,1,25,04:58 AM,01:52 PM,09:07 AM,05:34 PM,-1,0,1,0,9,15,85,0.0,1048,1,10,241,4
2020-01-20 06:00:00,8,1,0.0,5.8,2,2,25,04:58 AM,01:52 PM,09:07 AM,05:34 PM,-2,-0,1,-0,11,9,81,0.0,1049,1,10,226,5
2020-01-20 09:00:00,8,1,0.0,5.8,2,2,25,04:58 AM,01:52 PM,09:07 AM,05:34 PM,-2,0,2,0,10,10,77,0.0,1048,2,10,243,5
2020-01-20 12:00:00,8,1,0.0,5.8,2,3,25,04:58 AM,01:52 PM,09:07 AM,05:34 PM,1,5,7,5,9,4,68,0.0,1048,7,10,256,8
2020-01-20 15:00:00,8,1,0.0,5.8,2,3,25,04:58 AM,01:52 PM,09:07 AM,05:34 PM,4,7,8,7,9,0,75,0.0,1047,8,10,230,8
2020-01-20 18:00:00,8,1,0.0,5.8,2,2,25,04:58 AM,01:52 PM,09:07 AM,05:34 PM,2,3,5,3,13,0,82,0.0,1046,5,10,238,8
2020-01-20 21:00:00,8,1,0.0,5.8,2,1,25,04:58 AM,01:52 PM,09:07 AM,05:34 PM,2,2,4,2,10,0,88,0.0,1045,4,10,271,7
2020-01-21 00:00:00,7,1,0.0,5.8,2,1,18,06:12 AM,02:27 PM,09:06 AM,05:36 PM,3,4,5,4,5,0,91,0.0,1045,5,10,249,4
2020-01-21 03:00:00,7,1,0.0,5.8,2,1,18,06:12 AM,02:27 PM,09:06 AM,05:36 PM,0,1,1,1,4,16,94,0.0,1043,1,10,344,2
2020-01-21 06:00:00,7,1,0.0,5.8,2,1,18,06:12 AM,02:27 PM,09:06 AM,05:36 PM,0,0,1,0,6,27,94,0.0,1043,1,2,228,3
2020-01-21 09:00:00,7,1,0.0,5.8,2,1,18,06:12 AM,02:27 PM,09:06 AM,05:36 PM,2,2,3,2,8,83,90,0.0,1043,3,10,249,5
2020-01-21 12:00:00,7,1,0.0,5.8,2,3,18,06:12 AM,02:27 PM,09:06 AM,05:36 PM,4,6,7,6,8,4,81,0.0,1043,7,10,261,7
2020-01-21 15:00:00,7,1,0.0,5.8,2,3,18,06:12 AM,02:27 PM,09:06 AM,05:36 PM,5,7,7,7,6,10,85,0.0,1041,7,10,271,5
2020-01-21 18:00:00,7,1,0.0,5.8,2,1,18,06:12 AM,02:27 PM,09:06 AM,05:36 PM,2,3,3,3,5,95,91,0.0,1041,3,10,282,3
2020-01-21 21:00:00,7,1,0.0,5.8,2,1,18,06:12 AM,02:27 PM,09:06 AM,05:36 PM,3,1,4,1,9,85,89,0.0,1040,1,10,256,5
2020-01-22 00:00:00,10,5,0.0,3.9,2,1,11,07:20 AM,03:11 PM,09:05 AM,05:38 PM,3,4,5,4,10,92,90,0.0,1040,5,10,281,5
2020-01-22 03:00:00,10,5,0.0,3.9,2,1,11,07:20 AM,03:11 PM,09:05 AM,05:38 PM,4,3,5,3,13,79,97,0.0,1039,5,2,318,7
2020-01-22 06:00:00,10,5,0.0,3.9,2,1,11,07:20 AM,03:11 PM,09:05 AM,05:38 PM,4,3,5,3,14,73,96,0.0,1037,5,2,314,7
2020-01-22 09:00:00,10,5,0.0,3.9,2,2,11,07:20 AM,03:11 PM,09:05 AM,05:38 PM,6,4,6,4,15,91,97,0.0,1037,6,2,339,9
2020-01-22 12:00:00,10,5,0.0,3.9,2,3,11,07:20 AM,03:11 PM,09:05 AM,05:38 PM,8,8,10,8,17,59,91,0.0,1038,10,10,6,12
2020-01-22 15:00:00,10,5,0.0,3.9,2,2,11,07:20 AM,03:11 PM,09:05 AM,05:38 PM,8,8,9,8,15,85,94,0.0,1037,9,2,12,10
2020-01-22 18:00:00,10,5,0.0,3.9,2,2,11,07:20 AM,03:11 PM,09:05 AM,05:38 PM,7,6,7,6,15,100,98,0.0,1037,7,0,359,8
2020-01-22 21:00:00,10,5,0.0,3.9,2,1,11,07:20 AM,03:11 PM,09:05 AM,05:38 PM,7,7,7,7,8,100,98,0.0,1036,7,0,11,5
2020-01-23 00:00:00,8,6,0.0,2.1,2,1,3,08:18 AM,04:05 PM,09:04 AM,05:40 PM,7,6,7,6,9,100,98,0.0,1036,7,0,9,5
2020-01-23 03:00:00,8,6,0.0,2.1,2,1,3,08:18 AM,04:05 PM,09:04 AM,05:40 PM,6,6,6,6,2,100,96,0.0,1035,6,2,81,1
2020-01-23 06:00:00,8,6,0.0,2.1,2,2,3,08:18 AM,04:05 PM,09:04 AM,05:40 PM,6,6,6,6,2,94,96,0.0,1034,6,2,156,1
2020-01-23 09:00:00,8,6,0.0,2.1,2,2,3,08:18 AM,04:05 PM,09:04 AM,05:40 PM,6,7,7,7,3,73,95,0.0,1033,7,2,13,2
2020-01-23 12:00:00,8,6,0.0,2.1,2,2,3,08:18 AM,04:05 PM,09:04 AM,05:40 PM,6,8,8,8,5,70,88,0.0,1033,8,10,241,4
2020-01-23 15:00:00,8,6,0.0,2.1,2,2,3,08:18 AM,04:05 PM,09:04 AM,05:40 PM,6,8,8,8,3,99,87,0.0,1030,8,10,270,2
2020-01-23 18:00:00,8,6,0.0,2.1,2,2,3,08:18 AM,04:05 PM,09:04 AM,05:40 PM,6,7,8,7,6,93,90,0.0,1029,8,10,351,4
2020-01-23 21:00:00,8,6,0.0,2.1,2,1,3,08:18 AM,04:05 PM,09:04 AM,05:40 PM,6,7,7,7,6,91,93,0.0,1028,7,10,20,4
2020-01-24 00:00:00,10,6,0.0,2.1,2,1,0,09:05 AM,05:07 PM,09:03 AM,05:41 PM,6,7,7,7,1,100,93,0.0,1028,7,10,174,0
2020-01-24 03:00:00,10,6,0.0,2.1,2,1,0,09:05 AM,05:07 PM,09:03 AM,05:41 PM,6,7,7,7,4,90,94,0.0,1025,7,2,235,3
2020-01-24 06:00:00,10,6,0.0,2.1,2,2,0,09:05 AM,05:07 PM,09:03 AM,05:41 PM,5,5,6,5,10,80,96,0.0,1024,6,2,320,5
2020-01-24 09:00:00,10,6,0.0,2.1,2,3,0,09:05 AM,05:07 PM,09:03 AM,05:41 PM,6,6,7,6,7,31,94,0.0,1024,7,10,223,5
2020-01-24 12:00:00,10,6,0.0,2.1,2,2,0,09:05 AM,05:07 PM,09:03 AM,05:41 PM,6,9,9,9,7,93,82,0.0,1023,9,10,278,6
2020-01-24 15:00:00,10,6,0.0,2.1,2,2,0,09:05 AM,05:07 PM,09:03 AM,05:41 PM,7,10,10,10,4,84,81,0.0,1022,10,10,297,3
2020-01-24 18:00:00,10,6,0.0,2.1,2,2,0,09:05 AM,05:07 PM,09:03 AM,05:41 PM,6,8,8,8,3,74,87,0.1,1022,8,10,346,2
2020-01-24 21:00:00,10,6,0.0,2.1,2,1,0,09:05 AM,05:07 PM,09:03 AM,05:41 PM,6,8,8,8,2,79,88,0.0,1022,8,10,146,1
2020-01-25 00:00:00,7,-1,0.0,2.1,1,1,0,09:42 AM,06:13 PM,09:01 AM,05:43 PM,5,7,7,7,8,81,89,0.0,1021,7,10,189,5
2020-01-25 03:00:00,7,-1,0.0,2.1,1,1,0,09:42 AM,06:13 PM,09:01 AM,05:43 PM,4,4,6,4,15,87,89,0.0,1019,6,10,206,10
2020-01-25 06:00:00,7,-1,0.0,2.1,1,3,0,09:42 AM,06:13 PM,09:01 AM,05:43 PM,4,3,5,3,17,54,90,0.0,1018,5,10,194,11
2020-01-25 09:00:00,7,-1,0.0,2.1,1,1,0,09:42 AM,06:13 PM,09:01 AM,05:43 PM,3,1,3,1,16,38,96,0.0,1018,3,2,188,9
2020-01-25 12:00:00,7,-1,0.0,2.1,1,2,0,09:42 AM,06:13 PM,09:01 AM,05:43 PM,4,4,7,4,19,75,82,0.0,1018,7,10,202,15
2020-01-25 15:00:00,7,-1,0.0,2.1,1,2,0,09:42 AM,06:13 PM,09:01 AM,05:43 PM,4,4,6,4,15,100,88,0.0,1015,6,10,159,10
2020-01-25 18:00:00,7,-1,0.0,2.1,1,1,0,09:42 AM,06:13 PM,09:01 AM,05:43 PM,6,2,5,2,17,100,94,0.0,1014,2,2,151,10
2020-01-25 21:00:00,7,-1,0.0,2.1,1,1,0,09:42 AM,06:13 PM,09:01 AM,05:43 PM,5,-1,2,-1,23,85,96,0.0,1013,-1,10,172,13
2020-01-26 00:00:00,8,5,0.0,3.2,2,1,4,10:10 AM,07:23 PM,09:00 AM,05:45 PM,6,4,7,4,23,100,96,0.0,1011,7,10,172,14
2020-01-26 03:00:00,8,5,0.0,3.2,2,1,4,10:10 AM,07:23 PM,09:00 AM,05:45 PM,5,3,6,3,22,98,97,0.0,1010,6,10,185,13
2020-01-26 06:00:00,8,5,0.0,3.2,2,3,4,10:10 AM,07:23 PM,09:00 AM,05:45 PM,5,3,6,3,27,49,92,0.0,1008,6,10,194,17
2020-01-26 09:00:00,8,5,0.0,3.2,2,2,4,10:10 AM,07:23 PM,09:00 AM,05:45 PM,4,2,6,2,38,100,89,0.0,1007,6,10,190,23
2020-01-26 12:00:00,8,5,0.0,3.2,2,2,4,10:10 AM,07:23 PM,09:00 AM,05:45 PM,7,4,8,4,40,100,93,1.7,1006,8,9,193,26
2020-01-26 15:00:00,8,5,0.0,3.2,2,2,4,10:10 AM,07:23 PM,09:00 AM,05:45 PM,7,5,8,5,24,90,93,2.0,1005,8,9,243,15
2020-01-26 18:00:00,8,5,0.0,3.2,2,2,4,10:10 AM,07:23 PM,09:00 AM,05:45 PM,4,4,6,4,17,100,91,0.0,1005,6,10,272,9
2020-01-26 21:00:00,8,5,0.0,3.2,2,1,4,10:10 AM,07:23 PM,09:00 AM,05:45 PM,3,3,5,3,13,6,91,0.0,1005,5,10,208,7
2020-01-27 00:00:00,7,1,0.0,6.9,3,1,11,10:33 AM,08:31 PM,08:59 AM,05:47 PM,2,-0,3,-0,27,31,94,0.0,1004,3,10,184,13
2020-01-27 03:00:00,7,1,0.0,6.9,3,1,11,10:33 AM,08:31 PM,08:59 AM,05:47 PM,5,1,6,1,44,100,92,0.0,1001,6,10,206,26
2020-01-27 06:00:00,7,1,0.0,6.9,3,2,11,10:33 AM,08:31 PM,08:59 AM,05:47 PM,4,2,6,2,37,77,92,0.5,1000,6,9,219,21
2020-01-27 09:00:00,7,1,0.0,6.9,3,2,11,10:33 AM,08:31 PM,08:59 AM,05:47 PM,3,1,4,1,21,58,93,0.0,1000,4,10,207,12
2020-01-27 12:00:00,7,1,0.0,6.9,3,3,11,10:33 AM,08:31 PM,08:59 AM,05:47 PM,4,5,7,5,19,43,78,0.0,998,7,10,223,14
2020-01-27 15:00:00,7,1,0.0,6.9,3,2,11,10:33 AM,08:31 PM,08:59 AM,05:47 PM,4,4,7,4,21,89,79,0.3,995,7,9,201,15
2020-01-27 18:00:00,7,1,0.0,6.9,3,1,11,10:33 AM,08:31 PM,08:59 AM,05:47 PM,3,1,4,1,22,100,93,0.0,992,4,10,172,12
2020-01-27 21:00:00,7,1,0.0,6.9,3,1,11,10:33 AM,08:31 PM,08:59 AM,05:47 PM,3,1,4,1,31,100,92,0.3,989,1,10,187,19
2020-01-28 00:00:00,6,1,0.0,6.9,2,1,18,10:52 AM,09:39 PM,08:57 AM,05:48 PM,2,-1,3,-1,31,45,91,0.0,987,3,10,227,18
2020-01-28 03:00:00,6,1,0.0,6.9,2,1,18,10:52 AM,09:39 PM,08:57 AM,05:48 PM,-1,-3,2,-3,37,82,81,0.1,990,2,9,263,21
2020-01-28 06:00:00,6,1,0.0,6.9,2,1,18,10:52 AM,09:39 PM,08:57 AM,05:48 PM,-2,-4,1,-4,32,100,84,0.0,992,1,10,265,17
2020-01-28 09:00:00,6,1,0.0,6.9,2,1,18,10:52 AM,09:39 PM,08:57 AM,05:48 PM,-2,-3,1,-3,32,100,82,0.0,994,1,10,253,18
2020-01-28 12:00:00,6,1,0.0,6.9,2,3,18,10:52 AM,09:39 PM,08:57 AM,05:48 PM,0,2,6,2,38,33,67,0.0,996,6,10,260,28
2020-01-28 15:00:00,6,1,0.0,6.9,2,2,18,10:52 AM,09:39 PM,08:57 AM,05:48 PM,0,1,5,1,40,55,71,0.1,996,5,10,265,27
2020-01-28 18:00:00,6,1,0.0,6.9,2,1,18,10:52 AM,09:39 PM,08:57 AM,05:48 PM,1,-2,3,-2,36,94,86,0.1,999,3,10,269,22
2020-01-28 21:00:00,6,1,0.0,6.9,2,1,18,10:52 AM,09:39 PM,08:57 AM,05:48 PM,-0,-3,2,-3,33,35,87,0.0,1001,2,10,254,18
2020-01-29 00:00:00,8,1,0.0,6.9,3,1,26,11:09 AM,10:46 PM,08:56 AM,05:50 PM,-1,-3,1,-3,31,17,84,0.0,1004,1,10,255,16
2020-01-29 03:00:00,8,1,0.0,6.9,3,1,26,11:09 AM,10:46 PM,08:56 AM,05:50 PM,-0,-3,2,-3,41,10,82,0.0,1004,2,10,260,22
2020-01-29 06:00:00,8,1,0.0,6.9,3,2,26,11:09 AM,10:46 PM,08:56 AM,05:50 PM,0,-3,2,-3,36,16,87,0.0,1006,2,10,254,18
2020-01-29 09:00:00,8,1,0.0,6.9,3,2,26,11:09 AM,10:46 PM,08:56 AM,05:50 PM,0,-2,2,-2,32,10,86,0.0,1008,2,10,249,17
2020-01-29 12:00:00,8,1,0.0,6.9,3,3,26,11:09 AM,10:46 PM,08:56 AM,05:50 PM,3,4,8,4,31,40,72,0.0,1009,8,10,256,23
2020-01-29 15:00:00,8,1,0.0,6.9,3,2,26,11:09 AM,10:46 PM,08:56 AM,05:50 PM,4,5,8,5,34,69,73,0.0,1008,8,10,234,22
2020-01-29 18:00:00,8,1,0.0,6.9,3,3,26,11:09 AM,10:46 PM,08:56 AM,05:50 PM,4,2,6,2,44,29,84,0.0,1008,6,10,233,24
2020-01-29 21:00:00,8,1,0.0,6.9,3,1,26,11:09 AM,10:46 PM,08:56 AM,05:50 PM,4,2,6,2,43,74,90,0.0,1008,6,10,233,24
2020-01-30 00:00:00,13,5,0.0,3.4,3,1,33,11:25 AM,11:53 PM,08:54 AM,05:52 PM,4,2,6,2,35,44,92,0.0,1008,6,10,220,19
2020-01-30 03:00:00,13,5,0.0,3.4,3,1,33,11:25 AM,11:53 PM,08:54 AM,05:52 PM,4,1,5,1,30,57,95,0.0,1007,5,10,199,17
2020-01-30 06:00:00,13,5,0.0,3.4,3,2,33,11:25 AM,11:53 PM,08:54 AM,05:52 PM,6,4,6,4,21,100,97,0.0,1004,6,10,184,13
2020-01-30 09:00:00,13,5,0.0,3.4,3,2,33,11:25 AM,11:53 PM,08:54 AM,05:52 PM,6,4,7,4,21,100,97,0.0,1001,7,10,159,13
2020-01-30 12:00:00,13,5,0.0,3.4,3,2,33,11:25 AM,11:53 PM,08:54 AM,05:52 PM,9,8,10,8,23,100,93,0.0,1000,10,10,188,17
2020-01-30 15:00:00,13,5,0.0,3.4,3,3,33,11:25 AM,11:53 PM,08:54 AM,05:52 PM,11,11,13,11,34,100,87,0.0,998,13,10,237,22
2020-01-30 18:00:00,13,5,0.0,3.4,3,3,33,11:25 AM,11:53 PM,08:54 AM,05:52 PM,10,9,12,9,49,67,87,0.0,1000,12,10,259,28
2020-01-30 21:00:00,13,5,0.0,3.4,3,1,33,11:25 AM,11:53 PM,08:54 AM,05:52 PM,7,6,9,6,37,32,86,0.0,1003,9,10,252,20
2020-01-31 00:00:00,12,7,0.0,3.4,4,1,37,11:41 AM,No moonset,08:53 AM,05:54 PM,6,5,7,5,26,56,92,0.0,1005,7,10,226,13
2020-01-31 03:00:00,12,7,0.0,3.4,4,1,37,11:41 AM,No moonset,08:53 AM,05:54 PM,7,5,8,5,30,84,94,0.0,1004,8,10,211,16
2020-01-31 06:00:00,12,7,0.0,3.4,4,2,37,11:41 AM,No moonset,08:53 AM,05:54 PM,8,7,10,7,39,100,92,0.0,1005,10,10,223,22
