date_time,Kwikila_maxtempC,Kwikila_mintempC,Kwikila_totalSnow_cm,Kwikila_sunHour,Kwikila_uvIndex,Kwikila_uvIndex,Kwikila_moon_illumination,Kwikila_moonrise,Kwikila_moonset,Kwikila_sunrise,Kwikila_sunset,Kwikila_DewPointC,Kwikila_FeelsLikeC,Kwikila_HeatIndexC,Kwikila_WindChillC,Kwikila_WindGustKmph,Kwikila_cloudcover,Kwikila_humidity,Kwikila_precipMM,Kwikila_pressure,Kwikila_tempC,Kwikila_visibility,Kwikila_winddirDegree,Kwikila_windspeedKmph
2020-01-11 09:00:00,31,25,0.0,9.3,6,6,100,07:07 PM,06:02 AM,05:57 AM,06:36 PM,23,33,33,29,3,73,70,0.2,1008,29,9,186,2
2020-01-11 12:00:00,31,25,0.0,9.3,6,6,100,07:07 PM,06:02 AM,05:57 AM,06:36 PM,24,34,34,29,8,83,73,2.5,1006,29,8,249,4
2020-01-11 15:00:00,31,25,0.0,9.3,6,6,100,07:07 PM,06:02 AM,05:57 AM,06:36 PM,24,32,32,28,13,76,81,7.6,1004,28,4,196,6
2020-01-11 18:00:00,31,25,0.0,9.3,6,6,100,07:07 PM,06:02 AM,05:57 AM,06:36 PM,24,30,30,26,25,69,86,6.9,1005,26,6,142,13
2020-01-11 21:00:00,31,25,0.0,9.3,6,1,100,07:07 PM,06:02 AM,05:57 AM,06:36 PM,23,28,28,25,17,69,91,8.9,1006,25,4,102,8
2020-01-12 00:00:00,27,24,0.0,8.0,6,1,83,08:04 PM,07:03 AM,05:58 AM,06:37 PM,23,27,27,24,11,75,94,10.3,1006,24,4,51,6
2020-01-12 03:00:00,27,24,0.0,8.0,6,1,83,08:04 PM,07:03 AM,05:58 AM,06:37 PM,23,27,27,24,9,82,91,10.1,1005,24,6,46,5
2020-01-12 06:00:00,27,24,0.0,8.0,6,1,83,08:04 PM,07:03 AM,05:58 AM,06:37 PM,23,28,28,25,4,76,87,3.5,1005,25,9,95,3
2020-01-12 09:00:00,27,24,0.0,8.0,6,6,83,08:04 PM,07:03 AM,05:58 AM,06:37 PM,23,30,30,26,13,78,84,1.5,1006,26,10,245,9
2020-01-12 12:00:00,27,24,0.0,8.0,6,6,83,08:04 PM,07:03 AM,05:58 AM,06:37 PM,24,31,31,27,31,81,83,3.1,1006,27,8,309,19
2020-01-12 15:00:00,27,24,0.0,8.0,6,6,83,08:04 PM,07:03 AM,05:58 AM,06:37 PM,23,30,30,27,32,72,81,3.6,1004,27,7,303,19
2020-01-12 18:00:00,27,24,0.0,8.0,6,6,83,08:04 PM,07:03 AM,05:58 AM,06:37 PM,23,29,29,26,18,65,83,1.7,1005,26,9,315,11
2020-01-12 21:00:00,27,24,0.0,8.0,6,1,83,08:04 PM,07:03 AM,05:58 AM,06:37 PM,23,28,28,25,9,59,85,0.9,1006,25,10,112,6
2020-01-13 00:00:00,29,18,0.0,8.0,6,1,76,08:58 PM,08:04 AM,05:58 AM,06:37 PM,23,27,27,25,8,55,86,0.6,1006,25,10,242,5
2020-01-13 03:00:00,29,18,0.0,8.0,6,1,76,08:58 PM,08:04 AM,05:58 AM,06:37 PM,22,27,27,25,12,52,87,1.0,1005,25,10,129,7
2020-01-13 06:00:00,29,18,0.0,8.0,6,1,76,08:58 PM,08:04 AM,05:58 AM,06:37 PM,22,27,27,25,12,72,84,0.8,1006,25,9,18,7
2020-01-13 09:00:00,29,18,0.0,8.0,6,6,76,08:58 PM,08:04 AM,05:58 AM,06:37 PM,22,30,30,27,8,75,73,0.5,1007,27,9,219,5
2020-01-13 12:00:00,29,18,0.0,8.0,6,6,76,08:58 PM,08:04 AM,05:58 AM,06:37 PM,23,28,28,25,19,91,87,9.9,1006,25,6,330,13
2020-01-13 15:00:00,29,18,0.0,8.0,6,5,76,08:58 PM,08:04 AM,05:58 AM,06:37 PM,23,27,27,24,26,100,96,31.1,1005,24,5,331,18
2020-01-13 18:00:00,29,18,0.0,8.0,6,5,76,08:58 PM,08:04 AM,05:58 AM,06:37 PM,23,25,25,22,19,92,93,17.1,1006,22,6,339,12
2020-01-13 21:00:00,29,18,0.0,8.0,6,1,76,08:58 PM,08:04 AM,05:58 AM,06:37 PM,23,19,23,19,15,64,89,6.2,1008,19,8,344,9
2020-01-14 00:00:00,26,23,0.0,8.0,5,1,69,09:49 PM,09:03 AM,05:59 AM,06:37 PM,22,25,25,22,18,54,90,3.2,1007,22,9,342,11
2020-01-14 03:00:00,26,23,0.0,8.0,5,1,69,09:49 PM,09:03 AM,05:59 AM,06:37 PM,23,26,26,24,28,85,93,3.8,1007,24,8,336,17
2020-01-14 06:00:00,26,23,0.0,8.0,5,1,69,09:49 PM,09:03 AM,05:59 AM,06:37 PM,23,26,26,23,27,100,95,11.5,1008,23,6,347,17
2020-01-14 09:00:00,26,23,0.0,8.0,5,5,69,09:49 PM,09:03 AM,05:59 AM,06:37 PM,23,27,27,24,23,68,92,16.8,1010,24,6,352,15
2020-01-14 12:00:00,26,23,0.0,8.0,5,6,69,09:49 PM,09:03 AM,05:59 AM,06:37 PM,23,28,28,25,19,74,88,6.7,1009,25,9,342,12
2020-01-14 15:00:00,26,23,0.0,8.0,5,6,69,09:49 PM,09:03 AM,05:59 AM,06:37 PM,23,29,29,26,22,75,85,2.0,1007,26,10,332,14
2020-01-14 18:00:00,26,23,0.0,8.0,5,6,69,09:49 PM,09:03 AM,05:59 AM,06:37 PM,23,28,28,25,23,66,87,1.5,1008,25,10,335,15
2020-01-14 21:00:00,26,23,0.0,8.0,5,1,69,09:49 PM,09:03 AM,05:59 AM,06:37 PM,22,27,27,24,22,72,87,0.9,1010,24,9,351,12
2020-01-15 00:00:00,31,23,0.0,12.8,6,1,61,10:37 PM,10:00 AM,05:59 AM,06:37 PM,21,26,26,24,19,41,83,0.3,1009,24,10,353,10
2020-01-15 03:00:00,31,23,0.0,12.8,6,1,61,10:37 PM,10:00 AM,05:59 AM,06:37 PM,20,26,26,24,17,21,82,0.0,1008,24,10,356,9
2020-01-15 06:00:00,31,23,0.0,12.8,6,1,61,10:37 PM,10:00 AM,05:59 AM,06:37 PM,20,26,26,24,17,18,80,0.0,1009,24,10,122,9
2020-01-15 09:00:00,31,23,0.0,12.8,6,7,61,10:37 PM,10:00 AM,05:59 AM,06:37 PM,20,30,30,27,13,20,66,0.0,1010,27,10,220,9
2020-01-15 12:00:00,31,23,0.0,12.8,6,8,61,10:37 PM,10:00 AM,05:59 AM,06:37 PM,21,34,34,30,15,28,59,0.0,1008,30,10,287,13
2020-01-15 15:00:00,31,23,0.0,12.8,6,7,61,10:37 PM,10:00 AM,05:59 AM,06:37 PM,23,33,33,30,14,42,65,0.0,1006,30,10,260,12
2020-01-15 18:00:00,31,23,0.0,12.8,6,7,61,10:37 PM,10:00 AM,05:59 AM,06:37 PM,23,31,31,28,9,62,77,0.9,1007,28,9,284,6
2020-01-15 21:00:00,31,23,0.0,12.8,6,1,61,10:37 PM,10:00 AM,05:59 AM,06:37 PM,23,29,29,26,8,83,83,1.8,1009,26,9,104,5
2020-01-16 00:00:00,29,25,0.0,7.7,6,1,54,11:24 PM,10:56 AM,06:00 AM,06:37 PM,23,28,28,25,10,76,85,1.0,1008,25,9,17,6
2020-01-16 03:00:00,29,25,0.0,7.7,6,1,54,11:24 PM,10:56 AM,06:00 AM,06:37 PM,22,27,27,25,12,40,85,0.1,1007,25,10,20,6
2020-01-16 06:00:00,29,25,0.0,7.7,6,1,54,11:24 PM,10:56 AM,06:00 AM,06:37 PM,22,27,27,25,13,62,83,0.1,1008,25,9,18,7
2020-01-16 09:00:00,29,25,0.0,7.7,6,6,54,11:24 PM,10:56 AM,06:00 AM,06:37 PM,22,31,31,28,17,79,73,0.1,1009,28,10,215,13
2020-01-16 12:00:00,29,25,0.0,7.7,6,6,54,11:24 PM,10:56 AM,06:00 AM,06:37 PM,24,33,33,29,30,84,75,2.2,1008,29,8,310,19
2020-01-16 15:00:00,29,25,0.0,7.7,6,6,54,11:24 PM,10:56 AM,06:00 AM,06:37 PM,24,33,33,29,35,76,78,4.5,1007,29,7,316,20
2020-01-16 18:00:00,29,25,0.0,7.7,6,6,54,11:24 PM,10:56 AM,06:00 AM,06:37 PM,23,30,30,27,28,73,81,2.9,1008,27,9,328,15
2020-01-16 21:00:00,29,25,0.0,7.7,6,1,54,11:24 PM,10:56 AM,06:00 AM,06:37 PM,23,28,28,26,23,81,83,2.1,1009,26,9,342,12
2020-01-17 00:00:00,31,23,0.0,7.7,6,1,47,No moonrise,11:50 AM,06:00 AM,06:38 PM,22,27,27,25,26,80,84,1.2,1008,25,9,346,13
2020-01-17 03:00:00,31,23,0.0,7.7,6,1,47,No moonrise,11:50 AM,06:00 AM,06:38 PM,22,26,26,24,32,67,89,5.6,1008,24,5,115,16
2020-01-17 06:00:00,31,23,0.0,7.7,6,1,47,No moonrise,11:50 AM,06:00 AM,06:38 PM,22,26,26,24,24,70,89,5.9,1008,24,6,237,13
2020-01-17 09:00:00,31,23,0.0,7.7,6,6,47,No moonrise,11:50 AM,06:00 AM,06:38 PM,22,31,31,28,31,75,72,5.3,1009,28,7,331,17
2020-01-17 12:00:00,31,23,0.0,7.7,6,7,47,No moonrise,11:50 AM,06:00 AM,06:38 PM,23,34,34,30,32,74,63,2.3,1008,30,8,297,22
2020-01-17 15:00:00,31,23,0.0,7.7,6,7,47,No moonrise,11:50 AM,06:00 AM,06:38 PM,23,35,35,31,28,75,62,0.8,1006,31,9,290,21
2020-01-17 18:00:00,31,23,0.0,7.7,6,6,47,No moonrise,11:50 AM,06:00 AM,06:38 PM,23,32,32,28,28,72,71,0.3,1007,28,10,311,17
2020-01-17 21:00:00,31,23,0.0,7.7,6,1,47,No moonrise,11:50 AM,06:00 AM,06:38 PM,22,29,29,27,24,82,78,0.2,1008,27,9,325,13
2020-01-18 00:00:00,32,24,0.0,11.6,6,1,40,12:09 AM,12:43 PM,06:01 AM,06:38 PM,22,28,28,25,21,77,82,0.4,1008,25,9,344,11
2020-01-18 03:00:00,32,24,0.0,11.6,6,1,40,12:09 AM,12:43 PM,06:01 AM,06:38 PM,22,27,27,24,23,76,86,2.5,1007,24,8,124,12
2020-01-18 06:00:00,32,24,0.0,11.6,6,1,40,12:09 AM,12:43 PM,06:01 AM,06:38 PM,22,27,27,24,23,77,85,1.4,1007,24,8,8,12
2020-01-18 09:00:00,32,24,0.0,11.6,6,6,40,12:09 AM,12:43 PM,06:01 AM,06:38 PM,22,32,32,28,21,33,70,0.1,1009,28,10,213,15
2020-01-18 12:00:00,32,24,0.0,11.6,6,8,40,12:09 AM,12:43 PM,06:01 AM,06:38 PM,23,36,36,31,26,51,60,0.1,1007,31,10,304,21
2020-01-18 15:00:00,32,24,0.0,11.6,6,7,40,12:09 AM,12:43 PM,06:01 AM,06:38 PM,23,36,36,31,31,32,61,0.0,1006,31,10,303,23
2020-01-18 18:00:00,32,24,0.0,11.6,6,7,40,12:09 AM,12:43 PM,06:01 AM,06:38 PM,23,33,33,29,30,15,72,0.0,1007,29,10,300,18
2020-01-18 21:00:00,32,24,0.0,11.6,6,1,40,12:09 AM,12:43 PM,06:01 AM,06:38 PM,23,30,30,27,17,13,81,0.0,1008,27,10,324,9
2020-01-19 00:00:00,31,24,0.0,7.5,7,1,32,12:55 AM,01:38 PM,06:01 AM,06:38 PM,23,28,28,26,15,56,84,0.4,1008,26,10,119,8
2020-01-19 03:00:00,31,24,0.0,7.5,7,1,32,12:55 AM,01:38 PM,06:01 AM,06:38 PM,22,27,27,24,20,75,84,1.8,1007,24,9,237,10
2020-01-19 06:00:00,31,24,0.0,7.5,7,1,32,12:55 AM,01:38 PM,06:01 AM,06:38 PM,22,26,26,24,21,77,84,1.9,1008,24,9,347,12
2020-01-19 09:00:00,31,24,0.0,7.5,7,6,32,12:55 AM,01:38 PM,06:01 AM,06:38 PM,22,31,31,28,26,77,71,1.6,1009,28,9,327,18
2020-01-19 12:00:00,31,24,0.0,7.5,7,7,32,12:55 AM,01:38 PM,06:01 AM,06:38 PM,23,35,35,31,29,74,65,0.6,1008,31,10,303,23
2020-01-19 15:00:00,31,24,0.0,7.5,7,7,32,12:55 AM,01:38 PM,06:01 AM,06:38 PM,24,35,35,30,30,75,67,0.1,1007,30,10,286,24
2020-01-19 18:00:00,31,24,0.0,7.5,7,6,32,12:55 AM,01:38 PM,06:01 AM,06:38 PM,24,32,32,28,23,32,78,0.0,1008,28,10,298,15
2020-01-19 21:00:00,31,24,0.0,7.5,7,1,32,12:55 AM,01:38 PM,06:01 AM,06:38 PM,23,29,29,26,17,60,84,0.3,1010,26,10,107,10
2020-01-20 00:00:00,31,26,0.0,8.9,6,1,25,01:43 AM,02:32 PM,06:02 AM,06:38 PM,22,28,28,26,14,34,82,0.2,1009,26,10,17,8
2020-01-20 03:00:00,31,26,0.0,8.9,6,1,25,01:43 AM,02:32 PM,06:02 AM,06:38 PM,21,28,28,26,14,13,77,0.0,1009,26,10,21,7
2020-01-20 06:00:00,31,26,0.0,8.9,6,1,25,01:43 AM,02:32 PM,06:02 AM,06:38 PM,21,28,28,26,16,64,77,0.1,1010,26,10,8,9
2020-01-20 09:00:00,31,26,0.0,8.9,6,6,25,01:43 AM,02:32 PM,06:02 AM,06:38 PM,22,32,32,29,15,36,67,0.0,1011,29,10,215,10
2020-01-20 12:00:00,31,26,0.0,8.9,6,8,25,01:43 AM,02:32 PM,06:02 AM,06:38 PM,23,35,35,31,18,53,62,0.2,1010,31,9,296,15
2020-01-20 15:00:00,31,26,0.0,8.9,6,7,25,01:43 AM,02:32 PM,06:02 AM,06:38 PM,23,36,36,31,19,84,64,0.5,1008,31,10,284,16
2020-01-20 18:00:00,31,26,0.0,8.9,6,6,25,01:43 AM,02:32 PM,06:02 AM,06:38 PM,24,32,32,28,16,88,77,0.3,1009,28,10,295,11
2020-01-20 21:00:00,31,26,0.0,8.9,6,1,25,01:43 AM,02:32 PM,06:02 AM,06:38 PM,24,31,31,27,11,87,86,0.2,1011,27,10,332,6
2020-01-21 00:00:00,31,25,0.0,7.5,6,1,18,02:32 AM,03:29 PM,06:02 AM,06:38 PM,23,29,29,26,12,34,86,0.1,1010,26,10,126,7
2020-01-21 03:00:00,31,25,0.0,7.5,6,1,18,02:32 AM,03:29 PM,06:02 AM,06:38 PM,23,28,28,26,12,10,84,0.0,1010,26,10,16,6
2020-01-21 06:00:00,31,25,0.0,7.5,6,1,18,02:32 AM,03:29 PM,06:02 AM,06:38 PM,22,28,28,26,11,17,79,0.0,1011,26,10,19,6
2020-01-21 09:00:00,31,25,0.0,7.5,6,7,18,02:32 AM,03:29 PM,06:02 AM,06:38 PM,22,33,33,29,11,16,66,0.0,1012,29,10,209,8
2020-01-21 12:00:00,31,25,0.0,7.5,6,8,18,02:32 AM,03:29 PM,06:02 AM,06:38 PM,23,36,36,31,17,63,63,0.7,1011,31,9,289,13
2020-01-21 15:00:00,31,25,0.0,7.5,6,7,18,02:32 AM,03:29 PM,06:02 AM,06:38 PM,24,35,35,30,21,85,68,1.7,1009,30,9,283,15
2020-01-21 18:00:00,31,25,0.0,7.5,6,6,18,02:32 AM,03:29 PM,06:02 AM,06:38 PM,24,32,32,28,19,80,78,1.1,1010,28,9,288,11
2020-01-21 21:00:00,31,25,0.0,7.5,6,1,18,02:32 AM,03:29 PM,06:02 AM,06:38 PM,24,30,30,27,15,82,84,0.9,1012,27,9,329,8
2020-01-22 00:00:00,31,25,0.0,8.9,6,1,11,03:25 AM,04:24 PM,06:03 AM,06:38 PM,23,29,29,26,15,40,85,0.3,1011,26,10,118,9
2020-01-22 03:00:00,31,25,0.0,8.9,6,1,11,03:25 AM,04:24 PM,06:03 AM,06:38 PM,23,28,28,26,15,19,85,0.0,1011,26,10,237,9
2020-01-22 06:00:00,31,25,0.0,8.9,6,1,11,03:25 AM,04:24 PM,06:03 AM,06:38 PM,23,28,28,26,14,22,83,0.0,1012,26,10,358,8
2020-01-22 09:00:00,31,25,0.0,8.9,6,7,11,03:25 AM,04:24 PM,06:03 AM,06:38 PM,22,32,32,29,14,21,69,0.0,1012,29,10,328,10
2020-01-22 12:00:00,31,25,0.0,8.9,6,8,11,03:25 AM,04:24 PM,06:03 AM,06:38 PM,23,35,35,31,21,54,63,0.5,1011,31,9,290,17
2020-01-22 15:00:00,31,25,0.0,8.9,6,7,11,03:25 AM,04:24 PM,06:03 AM,06:38 PM,23,35,35,30,24,76,68,1.4,1010,30,10,286,18
2020-01-22 18:00:00,31,25,0.0,8.9,6,6,11,03:25 AM,04:24 PM,06:03 AM,06:38 PM,24,32,32,28,21,80,77,1.1,1010,28,9,299,13
2020-01-22 21:00:00,31,25,0.0,8.9,6,1,11,03:25 AM,04:24 PM,06:03 AM,06:38 PM,23,30,30,27,18,86,83,0.9,1012,27,9,328,10
2020-01-23 00:00:00,31,25,0.0,8.9,6,1,3,04:18 AM,05:19 PM,06:03 AM,06:38 PM,23,29,29,26,17,43,85,0.3,1011,26,10,348,10
2020-01-23 03:00:00,31,25,0.0,8.9,6,1,3,04:18 AM,05:19 PM,06:03 AM,06:38 PM,23,28,28,25,18,20,86,0.0,1010,25,10,352,10
2020-01-23 06:00:00,31,25,0.0,8.9,6,1,3,04:18 AM,05:19 PM,06:03 AM,06:38 PM,22,28,28,25,15,40,83,0.2,1011,25,10,118,9
2020-01-23 09:00:00,31,25,0.0,8.9,6,6,3,04:18 AM,05:19 PM,06:03 AM,06:38 PM,22,32,32,29,12,34,68,0.1,1012,29,10,199,9
2020-01-23 12:00:00,31,25,0.0,8.9,6,8,3,04:18 AM,05:19 PM,06:03 AM,06:38 PM,22,34,34,31,14,54,62,0.1,1010,31,10,272,12
2020-01-23 15:00:00,31,25,0.0,8.9,6,7,3,04:18 AM,05:19 PM,06:03 AM,06:38 PM,23,34,34,30,13,78,65,1.0,1009,30,9,242,10
2020-01-23 18:00:00,31,25,0.0,8.9,6,6,3,04:18 AM,05:19 PM,06:03 AM,06:38 PM,23,32,32,29,5,84,73,0.9,1009,29,9,221,4
2020-01-23 21:00:00,31,25,0.0,8.9,6,1,3,04:18 AM,05:19 PM,06:03 AM,06:38 PM,23,31,31,27,5,82,79,0.6,1011,27,9,143,3
2020-01-24 00:00:00,31,26,0.0,11.6,6,1,0,05:12 AM,06:11 PM,06:03 AM,06:39 PM,23,30,30,27,8,81,81,0.3,1010,27,10,108,5
2020-01-24 03:00:00,31,26,0.0,11.6,6,1,0,05:12 AM,06:11 PM,06:03 AM,06:39 PM,23,29,29,26,9,80,83,0.1,1009,26,10,65,5
2020-01-24 06:00:00,31,26,0.0,11.6,6,1,0,05:12 AM,06:11 PM,06:03 AM,06:39 PM,23,29,29,26,7,73,82,0.2,1010,26,9,53,4
2020-01-24 09:00:00,31,26,0.0,11.6,6,6,0,05:12 AM,06:11 PM,06:03 AM,06:39 PM,23,33,33,29,3,37,70,0.1,1011,29,10,196,2
2020-01-24 12:00:00,31,26,0.0,11.6,6,8,0,05:12 AM,06:11 PM,06:03 AM,06:39 PM,22,35,35,31,10,14,59,0.0,1010,31,10,226,8
2020-01-24 15:00:00,31,26,0.0,11.6,6,8,0,05:12 AM,06:11 PM,06:03 AM,06:39 PM,22,35,35,31,13,15,60,0.0,1008,31,10,195,11
2020-01-24 18:00:00,31,26,0.0,11.6,6,7,0,05:12 AM,06:11 PM,06:03 AM,06:39 PM,23,32,32,29,14,23,73,0.0,1009,29,10,172,9
2020-01-24 21:00:00,31,26,0.0,11.6,6,1,0,05:12 AM,06:11 PM,06:03 AM,06:39 PM,24,30,30,27,14,63,82,0.5,1011,27,9,137,8
2020-01-25 00:00:00,31,25,0.0,8.9,6,1,0,06:05 AM,07:01 PM,06:04 AM,06:39 PM,24,30,30,26,9,81,85,0.5,1010,26,9,97,5
2020-01-25 03:00:00,31,25,0.0,8.9,6,1,0,06:05 AM,07:01 PM,06:04 AM,06:39 PM,23,29,29,26,8,39,86,0.1,1009,26,10,52,5
2020-01-25 06:00:00,31,25,0.0,8.9,6,1,0,06:05 AM,07:01 PM,06:04 AM,06:39 PM,23,29,29,26,8,20,83,0.0,1010,26,10,38,5
2020-01-25 09:00:00,31,25,0.0,8.9,6,7,0,06:05 AM,07:01 PM,06:04 AM,06:39 PM,23,34,34,30,5,17,68,0.0,1010,30,10,201,4
2020-01-25 12:00:00,31,25,0.0,8.9,6,8,0,06:05 AM,07:01 PM,06:04 AM,06:39 PM,23,35,35,31,12,55,63,0.6,1010,31,9,253,9
2020-01-25 15:00:00,31,25,0.0,8.9,6,6,0,06:05 AM,07:01 PM,06:04 AM,06:39 PM,23,34,34,30,15,74,69,2.0,1008,30,9,240,10
2020-01-25 18:00:00,31,25,0.0,8.9,6,6,0,06:05 AM,07:01 PM,06:04 AM,06:39 PM,24,32,32,28,7,73,78,2.6,1009,28,8,254,4
2020-01-25 21:00:00,31,25,0.0,8.9,6,1,0,06:05 AM,07:01 PM,06:04 AM,06:39 PM,24,30,30,27,6,74,83,2.2,1011,27,8,115,3
2020-01-26 00:00:00,31,25,0.0,8.9,6,1,4,06:57 AM,07:47 PM,06:04 AM,06:39 PM,23,28,28,26,10,36,85,0.6,1010,26,10,35,5
2020-01-26 03:00:00,31,25,0.0,8.9,6,1,4,06:57 AM,07:47 PM,06:04 AM,06:39 PM,22,28,28,25,10,16,85,0.0,1009,25,10,19,6
2020-01-26 06:00:00,31,25,0.0,8.9,6,1,4,06:57 AM,07:47 PM,06:04 AM,06:39 PM,22,28,28,25,13,19,84,0.0,1009,25,10,20,7
2020-01-26 09:00:00,31,25,0.0,8.9,6,7,4,06:57 AM,07:47 PM,06:04 AM,06:39 PM,22,32,32,29,9,19,68,0.0,1010,29,10,214,6
2020-01-26 12:00:00,31,25,0.0,8.9,6,8,4,06:57 AM,07:47 PM,06:04 AM,06:39 PM,23,34,34,30,13,59,64,0.3,1009,30,9,259,10
2020-01-26 15:00:00,31,25,0.0,8.9,6,6,4,06:57 AM,07:47 PM,06:04 AM,06:39 PM,23,34,34,30,14,77,68,1.3,1007,30,10,232,10
2020-01-26 18:00:00,31,25,0.0,8.9,6,6,4,06:57 AM,07:47 PM,06:04 AM,06:39 PM,23,32,32,28,7,73,75,1.8,1008,28,10,215,5
2020-01-26 21:00:00,31,25,0.0,8.9,6,1,4,06:57 AM,07:47 PM,06:04 AM,06:39 PM,23,30,30,27,6,79,81,1.9,1010,27,9,106,3
2020-01-27 00:00:00,31,25,0.0,7.5,6,1,11,07:47 AM,08:29 PM,06:05 AM,06:39 PM,23,29,29,26,9,44,84,0.6,1009,26,10,44,5
2020-01-27 03:00:00,31,25,0.0,7.5,6,1,11,07:47 AM,08:29 PM,06:05 AM,06:39 PM,23,28,28,25,11,29,85,0.0,1008,25,10,33,6
2020-01-27 06:00:00,31,25,0.0,7.5,6,1,11,07:47 AM,08:29 PM,06:05 AM,06:39 PM,22,28,28,26,12,32,83,0.0,1009,26,10,24,7
2020-01-27 09:00:00,31,25,0.0,7.5,6,7,11,07:47 AM,08:29 PM,06:05 AM,06:39 PM,22,33,33,30,8,58,66,0.1,1010,30,10,207,5
2020-01-27 12:00:00,31,25,0.0,7.5,6,7,11,07:47 AM,08:29 PM,06:05 AM,06:39 PM,22,36,36,31,13,72,59,0.2,1008,31,9,270,12
2020-01-27 15:00:00,31,25,0.0,7.5,6,7,11,07:47 AM,08:29 PM,06:05 AM,06:39 PM,22,35,35,31,14,78,61,0.4,1007,31,9,253,12
2020-01-27 18:00:00,31,25,0.0,7.5,6,6,11,07:47 AM,08:29 PM,06:05 AM,06:39 PM,23,33,33,29,7,80,72,0.2,1007,29,10,244,5
2020-01-27 21:00:00,31,25,0.0,7.5,6,1,11,07:47 AM,08:29 PM,06:05 AM,06:39 PM,23,30,30,27,5,79,78,0.1,1009,27,10,115,3
2020-01-28 00:00:00,32,26,0.0,11.6,7,1,18,08:34 AM,09:09 PM,06:05 AM,06:39 PM,22,29,29,26,9,55,80,0.0,1009,26,10,58,5
2020-01-28 03:00:00,32,26,0.0,11.6,7,1,18,08:34 AM,09:09 PM,06:05 AM,06:39 PM,22,28,28,26,9,44,80,0.0,1007,26,10,52,5
2020-01-28 06:00:00,32,26,0.0,11.6,7,1,18,08:34 AM,09:09 PM,06:05 AM,06:39 PM,22,29,29,26,9,29,77,0.0,1008,26,10,47,5
2020-01-28 09:00:00,32,26,0.0,11.6,7,7,18,08:34 AM,09:09 PM,06:05 AM,06:39 PM,22,34,34,30,7,15,63,0.0,1009,30,10,163,5
2020-01-28 12:00:00,32,26,0.0,11.6,7,8,18,08:34 AM,09:09 PM,06:05 AM,06:39 PM,22,36,36,32,10,57,57,0.1,1008,32,10,220,9
2020-01-28 15:00:00,32,26,0.0,11.6,7,7,18,08:34 AM,09:09 PM,06:05 AM,06:39 PM,22,36,36,31,9,38,59,0.1,1005,31,10,206,8
2020-01-28 18:00:00,32,26,0.0,11.6,7,7,18,08:34 AM,09:09 PM,06:05 AM,06:39 PM,23,34,34,30,5,59,69,0.3,1007,30,9,139,4
2020-01-28 21:00:00,32,26,0.0,11.6,7,1,18,08:34 AM,09:09 PM,06:05 AM,06:39 PM,24,32,32,28,6,75,77,0.3,1009,28,10,72,4
2020-01-29 00:00:00,31,25,0.0,6.2,6,1,26,09:20 AM,09:47 PM,06:06 AM,06:39 PM,23,30,30,27,9,71,82,1.1,1009,27,9,51,5
2020-01-29 03:00:00,31,25,0.0,6.2,6,1,26,09:20 AM,09:47 PM,06:06 AM,06:39 PM,23,28,28,25,11,74,84,2.4,1008,25,8,31,6
2020-01-29 06:00:00,31,25,0.0,6.2,6,1,26,09:20 AM,09:47 PM,06:06 AM,06:39 PM,22,28,28,26,12,73,82,1.1,1009,26,8,43,6
2020-01-29 09:00:00,31,25,0.0,6.2,6,6,26,09:20 AM,09:47 PM,06:06 AM,06:39 PM,22,32,32,29,5,74,67,0.3,1010,29,9,217,3
2020-01-29 12:00:00,31,25,0.0,6.2,6,7,26,09:20 AM,09:47 PM,06:06 AM,06:39 PM,23,35,35,31,10,82,65,1.1,1009,31,9,253,7
2020-01-29 15:00:00,31,25,0.0,6.2,6,7,26,09:20 AM,09:47 PM,06:06 AM,06:39 PM,24,36,36,30,13,84,70,3.1,1007,30,8,223,8
2020-01-29 18:00:00,31,25,0.0,6.2,6,6,26,09:20 AM,09:47 PM,06:06 AM,06:39 PM,25,33,33,29,12,86,80,4.6,1008,29,7,197,6
2020-01-29 21:00:00,31,25,0.0,6.2,6,1,26,09:20 AM,09:47 PM,06:06 AM,06:39 PM,24,31,31,27,15,69,84,8.6,1010,27,4,157,7
2020-01-30 00:00:00,32,26,0.0,10.2,6,1,33,10:04 AM,10:24 PM,06:06 AM,06:39 PM,24,30,30,27,14,53,86,4.1,1010,27,8,77,8
2020-01-30 03:00:00,32,26,0.0,10.2,6,1,33,10:04 AM,10:24 PM,06:06 AM,06:39 PM,23,29,29,26,13,65,85,1.1,1009,26,10,51,7
2020-01-30 06:00:00,32,26,0.0,10.2,6,1,33,10:04 AM,10:24 PM,06:06 AM,06:39 PM,22,29,29,26,9,46,81,0.4,1009,26,10,63,5
2020-01-30 09:00:00,32,26,0.0,10.2,6,7,33,10:04 AM,10:24 PM,06:06 AM,06:39 PM,22,33,33,29,6,42,66,0.0,1011,29,10,224,5
2020-01-30 12:00:00,32,26,0.0,10.2,6,8,33,10:04 AM,10:24 PM,06:06 AM,06:39 PM,22,35,35,31,12,27,58,0.0,1009,31,10,256,10
2020-01-30 15:00:00,32,26,0.0,10.2,6,8,33,10:04 AM,10:24 PM,06:06 AM,06:39 PM,22,35,35,31,14,20,59,0.0,1008,31,10,229,12
